VariableGroup,Subgroup,Variable,Area,Year,Value,Unit,Symbol,IsAggregate
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa,2006,64.844,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa,2007,64.844,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa,2008,64.844,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa,2009,64.844,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa,2010,64.844,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa,2011,64.844,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa,2012,56.829,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa,2013,56.829,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa,2014,56.829,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa,2015,56.829,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa,2016,56.829,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa,2017,56.829,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa,2018,56.829,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa,2019,56.829,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa,2020,56.829,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa,2021,56.829,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa,2022,56.829,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa and Western Asia,2000,18.563,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa and Western Asia,2001,21.074,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa and Western Asia,2002,66.184,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa and Western Asia,2003,68.6211,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa and Western Asia,2004,105.3542,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa and Western Asia,2005,105.3542,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa and Western Asia,2006,118.2534,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa and Western Asia,2007,119.3145,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa and Western Asia,2008,119.3145,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa and Western Asia,2009,119.3145,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa and Western Asia,2010,134.3345,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa and Western Asia,2011,134.3345,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa and Western Asia,2012,126.3195,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa and Western Asia,2013,126.3195,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa and Western Asia,2014,126.3195,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa and Western Asia,2015,126.3195,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa and Western Asia,2016,126.3195,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa and Western Asia,2017,126.3195,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa and Western Asia,2018,126.3195,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa and Western Asia,2019,126.3195,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa and Western Asia,2020,126.3195,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa and Western Asia,2021,126.3195,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern Africa and Western Asia,2022,126.3195,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern America,2008,108.5,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern America,2009,108.5,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern America,2010,111.044,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern America,2011,111.044,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern America,2012,111.044,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern America,2013,111.044,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern America,2014,111.044,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern America,2015,111.044,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern America,2016,111.044,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern America,2017,111.044,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern America,2018,111.044,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern America,2019,111.044,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern America,2020,111.044,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern America,2021,111.044,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Northern America,2022,111.044,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Oceania,2007,1.492,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Oceania,2008,1.492,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Oceania,2009,1.492,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Oceania,2010,5.384,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Oceania,2011,5.384,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Oceania,2012,5.384,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Oceania,2013,5.384,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Oceania,2014,5.384,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Oceania,2015,5.384,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Oceania,2016,5.384,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Oceania,2017,5.384,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Oceania,2018,5.384,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Oceania,2019,5.384,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Oceania,2020,5.384,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Oceania,2021,5.384,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Oceania,2022,5.384,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Small Island Developing States,2000,0.05255,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Small Island Developing States,2001,0.05255,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Small Island Developing States,2002,0.37655,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Small Island Developing States,2003,0.37675,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Small Island Developing States,2004,1.52045,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Small Island Developing States,2005,1.52045,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Small Island Developing States,2006,1.68745,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Small Island Developing States,2007,2.55775,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Small Island Developing States,2008,2.55775,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Small Island Developing States,2009,2.90575,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Small Island Developing States,2010,3.43355,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Small Island Developing States,2011,3.43355,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Small Island Developing States,2012,3.43355,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Small Island Developing States,2013,3.43355,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Small Island Developing States,2014,3.43355,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Small Island Developing States,2015,3.43355,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Small Island Developing States,2016,3.43355,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Small Island Developing States,2017,3.43355,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Small Island Developing States,2018,3.43355,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Small Island Developing States,2019,3.43355,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Small Island Developing States,2020,3.43355,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Small Island Developing States,2021,3.43355,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,Small Island Developing States,2022,3.43355,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,South-eastern Asia,2000,1.2737,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,South-eastern Asia,2001,1.2737,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,South-eastern Asia,2002,1.4657,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,South-eastern Asia,2003,1.4657,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,South-eastern Asia,2004,1.4657,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,South-eastern Asia,2005,79.6467,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,South-eastern Asia,2006,126.2253,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,South-eastern Asia,2007,160.4153,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,South-eastern Asia,2008,160.4153,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,South-eastern Asia,2009,160.4153,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,South-eastern Asia,2010,160.4153,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,South-eastern Asia,2011,160.4153,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,South-eastern Asia,2012,160.4153,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,South-eastern Asia,2013,160.4153,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,South-eastern Asia,2014,160.4153,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,South-eastern Asia,2015,160.4153,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,South-eastern Asia,2016,160.4153,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,South-eastern Asia,2017,160.4153,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,South-eastern Asia,2018,160.4153,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,South-eastern Asia,2019,160.4153,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,South-eastern Asia,2020,160.4153,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Irrigation water requirement,South-eastern Asia,2021,160.4153,10^9 m3/year,E,true
