Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2018","2018","3050","FAO TIER 1","kt","410683.1077","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2019","2019","3050","FAO TIER 1","kt","223.8991","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2019","2019","3050","FAO TIER 1","kt","355773.454","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","2019","2019","3050","FAO TIER 1","kt","59333.2533","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2019","2019","3050","FAO TIER 1","kt","415106.7073","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2020","2020","3050","FAO TIER 1","kt","246.5518","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2020","2020","3050","FAO TIER 1","kt","381110.1936","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","2020","2020","3050","FAO TIER 1","kt","65336.2172","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2020","2020","3050","FAO TIER 1","kt","446446.4108","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2021","2021","3050","FAO TIER 1","kt","257.6162","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2021","2021","3050","FAO TIER 1","kt","398095.8285","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","2021","2021","3050","FAO TIER 1","kt","68268.2869","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2021","2021","3050","FAO TIER 1","kt","466364.1154","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2022","2022","3050","FAO TIER 1","kt","257.6162","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2022","2022","3050","FAO TIER 1","kt","398095.8285","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","2022","2022","3050","FAO TIER 1","kt","68268.2869","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2022","2022","3050","FAO TIER 1","kt","466364.1154","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6997","Pesticides Manufacturing","1999","1999","3050","FAO TIER 1","kt","1.6292","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6997","Pesticides Manufacturing","1999","1999","3050","FAO TIER 1","kt","0.6326","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6997","Pesticides Manufacturing","1999","1999","3050","FAO TIER 1","kt","59821.6323","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","1999","1999","3050","FAO TIER 1","kt","60034.8838","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2000","2000","3050","FAO TIER 1","kt","1.641","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2000","2000","3050","FAO TIER 1","kt","0.6409","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2000","2000","3050","FAO TIER 1","kt","60450.5284","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2000","2000","3050","FAO TIER 1","kt","60666.322","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2001","2001","3050","FAO TIER 1","kt","1.6723","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2001","2001","3050","FAO TIER 1","kt","0.6514","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2001","2001","3050","FAO TIER 1","kt","61539.7494","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2001","2001","3050","FAO TIER 1","kt","61759.2041","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2002","2002","3050","FAO TIER 1","kt","1.7733","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2002","2002","3050","FAO TIER 1","kt","0.6702","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2002","2002","3050","FAO TIER 1","kt","62017.6264","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2002","2002","3050","FAO TIER 1","kt","62244.884","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2003","2003","3050","FAO TIER 1","kt","1.8027","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2003","2003","3050","FAO TIER 1","kt","0.6833","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2003","2003","3050","FAO TIER 1","kt","64697.1152","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2003","2003","3050","FAO TIER 1","kt","64928.6757","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2004","2004","3050","FAO TIER 1","kt","1.948","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2004","2004","3050","FAO TIER 1","kt","0.7366","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2004","2004","3050","FAO TIER 1","kt","69428.0025","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2004","2004","3050","FAO TIER 1","kt","69677.7533","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2005","2005","3050","FAO TIER 1","kt","2.0522","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2005","2005","3050","FAO TIER 1","kt","0.757","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2005","2005","3050","FAO TIER 1","kt","72093.1009","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2005","2005","3050","FAO TIER 1","kt","72351.1741","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2006","2006","3050","FAO TIER 1","kt","1.9824","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2006","2006","3050","FAO TIER 1","kt","0.7458","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2006","2006","3050","FAO TIER 1","kt","71209.901","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2006","2006","3050","FAO TIER 1","kt","71463.0379","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2007","2007","3050","FAO TIER 1","kt","2.176","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2007","2007","3050","FAO TIER 1","kt","0.7624","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2007","2007","3050","FAO TIER 1","kt","73945.6635","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2007","2007","3050","FAO TIER 1","kt","74208.6366","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2008","2008","3050","FAO TIER 1","kt","2.2626","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2008","2008","3050","FAO TIER 1","kt","0.7861","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2008","2008","3050","FAO TIER 1","kt","77147.3496","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2008","2008","3050","FAO TIER 1","kt","77419.0062","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2009","2009","3050","FAO TIER 1","kt","2.1537","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2009","2009","3050","FAO TIER 1","kt","0.7381","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2009","2009","3050","FAO TIER 1","kt","72282.3702","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2009","2009","3050","FAO TIER 1","kt","72538.2818","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2010","2010","3050","FAO TIER 1","kt","2.4536","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2010","2010","3050","FAO TIER 1","kt","0.8108","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2010","2010","3050","FAO TIER 1","kt","80713.6669","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2010","2010","3050","FAO TIER 1","kt","80997.2392","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2011","2011","3050","FAO TIER 1","kt","2.5125","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2011","2011","3050","FAO TIER 1","kt","0.834","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2011","2011","3050","FAO TIER 1","kt","82255.0956","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2011","2011","3050","FAO TIER 1","kt","82546.4517","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2012","2012","3050","FAO TIER 1","kt","2.6489","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2012","2012","3050","FAO TIER 1","kt","0.8736","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2012","2012","3050","FAO TIER 1","kt","86242.9718","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2012","2012","3050","FAO TIER 1","kt","86548.6498","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2013","2013","3050","FAO TIER 1","kt","2.5911","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2013","2013","3050","FAO TIER 1","kt","0.8588","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2013","2013","3050","FAO TIER 1","kt","86016.4257","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2013","2013","3050","FAO TIER 1","kt","86316.5489","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2014","2014","3050","FAO TIER 1","kt","2.5699","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2014","2014","3050","FAO TIER 1","kt","0.8509","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2014","2014","3050","FAO TIER 1","kt","85818.2209","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2014","2014","3050","FAO TIER 1","kt","86115.6703","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2015","2015","3050","FAO TIER 1","kt","2.5899","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2015","2015","3050","FAO TIER 1","kt","0.8582","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2015","2015","3050","FAO TIER 1","kt","86536.0135","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2015","2015","3050","FAO TIER 1","kt","86835.9624","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2016","2016","3050","FAO TIER 1","kt","2.7875","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2016","2016","3050","FAO TIER 1","kt","0.8945","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2016","2016","3050","FAO TIER 1","kt","88817.8559","E","Estimated value",""
